roi_idx,roi_name,mlp,cheb,gt,gcn,top_expert
0,Precentral_L,0.6607142857142857,0.35714285714285715,1.0,0.9821428571428571,gt
1,Precentral_R,0.4642857142857143,0.5357142857142857,1.0,1.0,gt
2,Frontal_Sup_L,0.7142857142857143,0.2857142857142857,1.0,1.0,gt
3,Frontal_Sup_R,0.9464285714285714,0.05357142857142857,1.0,1.0,gt
4,Frontal_Sup_Orb_L,0.3392857142857143,0.6607142857142857,1.0,1.0,gt
5,Frontal_Sup_Orb_R,0.75,0.25,1.0,1.0,gt
6,Frontal_Mid_L,0.9285714285714286,0.07142857142857142,1.0,1.0,gt
7,Frontal_Mid_R,0.9285714285714286,0.07142857142857142,1.0,1.0,gt
8,Frontal_Mid_Orb_L,0.7142857142857143,0.2857142857142857,1.0,1.0,gt
9,Frontal_Mid_Orb_R,0.7321428571428571,0.26785714285714285,1.0,1.0,gt
10,Frontal_Inf_Oper_L,0.7321428571428571,0.2857142857142857,1.0,0.9821428571428571,gt
11,Frontal_Inf_Oper_R,0.42857142857142855,0.5714285714285714,1.0,1.0,gt
12,Frontal_Inf_Tri_L,0.875,0.125,1.0,1.0,gt
13,Frontal_Inf_Tri_R,0.6071428571428571,0.39285714285714285,1.0,1.0,gt
14,Frontal_Inf_Orb_L,0.5,0.5,1.0,1.0,gt
